mmsi,timestamp,lat,lon,sog,cog
200000038,2026-03-01 00:16:00+00:00,12.489358,45.93272,20.4,309.6
200000039,2026-03-01 00:16:00+00:00,13.273229,44.974656,20.09,130.1
200000040,2026-03-01 00:16:00+00:00,13.127874,45.655552,10.32,126.9
200000001,2026-03-01 00:18:00+00:00,12.947066,44.000364,10.12,255.4
200000002,2026-03-01 00:18:00+00:00,12.847889,45.74611,14.26,254.5
200000003,2026-03-01 00:18:00+00:00,13.002555,44.811587,12.37,84.2
200000004,2026-03-01 00:18:00+00:00,12.483004,45.925456,10.27,274.6
200000005,2026-03-01 00:18:00+00:00,12.475383,45.994469,14.03,87.7
200000006,2026-03-01 00:18:00+00:00,13.084885,44.592766,9.89,86.7
200000007,2026-03-01 00:18:00+00:00,13.026244,45.206393,13.44,269.1
200000008,2026-03-01 00:18:00+00:00,13.101366,45.731394,15.27,252.6
200000009,2026-03-01 00:18:00+00:00,12.242229,44.083312,12.27,84.4
200000010,2026-03-01 00:18:00+00:00,12.268788,45.229899,9.73,87.5
200000011,2026-03-01 00:18:00+00:00,13.456219,44.243714,14.25,73.5
200000012,2026-03-01 00:18:00+00:00,12.71042,44.809828,12.45,263.2
200000013,2026-03-01 00:18:00+00:00,12.533013,45.309598,12.15,248.4
200000014,2026-03-01 00:18:00+00:00,13.143098,45.39232,11.38,91.1
200000015,2026-03-01 00:18:00+00:00,12.817899,44.455541,15.71,79.9
200000016,2026-03-01 00:18:00+00:00,12.338177,45.410168,9.97,84.2
200000017,2026-03-01 00:18:00+00:00,12.396276,45.700484,11.4,64.7
200000018,2026-03-01 00:18:00+00:00,12.601186,44.441252,9.45,243.2
200000019,2026-03-01 00:18:00+00:00,13.040816,45.798856,13.86,87.4
200000020,2026-03-01 00:18:00+00:00,12.724342,44.335865,13.13,80.6
200000021,2026-03-01 00:18:00+00:00,12.120342,44.643892,13.51,250.7
200000022,2026-03-01 00:18:00+00:00,12.858993,45.087403,15.25,259.2
200000023,2026-03-01 00:18:00+00:00,13.059411,44.941879,14.9,83.4
200000024,2026-03-01 00:18:00+00:00,12.628965,45.404242,12.54,268.8
200000025,2026-03-01 00:18:00+00:00,12.342599,44.096995,10.31,66.1
200000026,2026-03-01 00:18:00+00:00,12.293872,44.558891,14.01,252.2
200000027,2026-03-01 00:18:00+00:00,13.206713,44.228736,11.25,76.1
200000028,2026-03-01 00:18:00+00:00,12.852853,45.128328,14.17,76.1
200000029,2026-03-01 00:18:00+00:00,12.193044,45.034852,15.38,82.7
200000030,2026-03-01 00:18:00+00:00,12.09325,45.26982,11.68,80.4
200000031,2026-03-01 00:18:00+00:00,12.393898,46.014955,12.94,70.2
200000032,2026-03-01 00:18:00+00:00,12.849578,44.571535,10.78,255.0
200000033,2026-03-01 00:18:00+00:00,13.044792,44.674048,11.44,254.7
200000034,2026-03-01 00:18:00+00:00,12.188947,44.17163,11.62,259.8
200000035,2026-03-01 00:18:00+00:00,12.546136,45.709932,10.31,75.6
200000036,2026-03-01 00:18:00+00:00,12.837692,44.318791,10.14,61.7
200000037,2026-03-01 00:18:00+00:00,12.764657,45.615085,15.62,271.9
200000038,2026-03-01 00:18:00+00:00,12.496616,45.923849,20.12,309.2
200000039,2026-03-01 00:18:00+00:00,13.265971,44.983527,20.35,132.5
200000040,2026-03-01 00:18:00+00:00,13.117613,45.656683,18.35,174.2
200000001,2026-03-01 00:20:00+00:00,12.94561,43.994876,10.13,250.6
200000002,2026-03-01 00:20:00+00:00,12.846147,45.738332,13.85,256.2
200000003,2026-03-01 00:20:00+00:00,13.003018,44.818596,12.03,83.7
200000004,2026-03-01 00:20:00+00:00,12.483563,45.919844,10.19,274.7
200000005,2026-03-01 00:20:00+00:00,12.475871,46.002413,14.18,85.2
200000006,2026-03-01 00:20:00+00:00,13.085203,44.598367,9.81,85.8
200000007,2026-03-01 00:20:00+00:00,13.02583,45.19859,13.69,268.2
200000008,2026-03-01 00:20:00+00:00,13.099258,45.722916,15.07,258.0
200000009,2026-03-01 00:20:00+00:00,12.242845,44.090267,12.1,84.9
200000010,2026-03-01 00:20:00+00:00,12.26892,45.235373,9.78,89.6
200000011,2026-03-01 00:20:00+00:00,13.458716,44.251497,14.63,73.7
200000012,2026-03-01 00:20:00+00:00,12.709373,44.802887,12.38,261.4
200000013,2026-03-01 00:20:00+00:00,12.530474,45.30311,12.34,250.5
200000014,2026-03-01 00:20:00+00:00,13.143059,45.398753,11.18,88.7
200000015,2026-03-01 00:20:00+00:00,12.818725,44.464465,15.73,84.6
200000016,2026-03-01 00:20:00+00:00,12.338719,45.41584,10.07,84.3
200000017,2026-03-01 00:20:00+00:00,12.398878,45.706417,11.22,69.8
200000018,2026-03-01 00:20:00+00:00,12.598531,44.436788,9.36,239.0
200000019,2026-03-01 00:20:00+00:00,13.041246,45.806668,13.64,82.8
200000020,2026-03-01 00:20:00+00:00,12.72551,44.343245,13.27,79.1
200000021,2026-03-01 00:20:00+00:00,12.117946,44.636627,13.68,250.3
200000022,2026-03-01 00:20:00+00:00,12.857123,45.078973,15.25,259.2
200000023,2026-03-01 00:20:00+00:00,13.060283,44.950419,14.82,81.1
200000024,2026-03-01 00:20:00+00:00,12.62907,45.397272,12.34,272.5
200000025,2026-03-01 00:20:00+00:00,12.345016,44.102283,10.15,64.4
200000026,2026-03-01 00:20:00+00:00,12.291655,44.551258,13.92,252.2
200000027,2026-03-01 00:20:00+00:00,13.208492,44.234977,11.34,72.3
200000028,2026-03-01 00:20:00+00:00,12.854616,45.136176,14.24,76.8
200000029,2026-03-01 00:20:00+00:00,12.194026,45.043642,15.61,84.7
200000030,2026-03-01 00:20:00+00:00,12.094542,45.276323,11.7,78.1
200000031,2026-03-01 00:20:00+00:00,12.396054,46.022046,13.0,76.4
200000032,2026-03-01 00:20:00+00:00,12.847976,44.565729,10.9,252.3
200000033,2026-03-01 00:20:00+00:00,13.04309,44.667657,11.51,256.1
200000034,2026-03-01 00:20:00+00:00,12.187719,44.165068,11.46,260.7
200000035,2026-03-01 00:20:00+00:00,12.547851,45.715601,10.53,68.2
200000036,2026-03-01 00:20:00+00:00,12.839787,44.324067,10.07,68.4
200000037,2026-03-01 00:20:00+00:00,12.764892,45.606246,15.45,270.3
200000038,2026-03-01 00:20:00+00:00,12.503874,45.914978,20.27,311.2
200000039,2026-03-01 00:20:00+00:00,13.258713,44.992398,20.55,128.6
200000040,2026-03-01 00:20:00+00:00,13.107742,45.657771,16.07,175.1
200000001,2026-03-01 00:22:00+00:00,12.94411,43.989401,10.01,254.5
200000002,2026-03-01 00:22:00+00:00,12.844369,45.730563,13.95,258.0
200000003,2026-03-01 00:22:00+00:00,13.003789,44.825575,12.52,83.8
200000004,2026-03-01 00:22:00+00:00,12.484254,45.914246,10.11,277.4
200000005,2026-03-01 00:22:00+00:00,12.476035,46.01037,14.14,89.6
200000006,2026-03-01 00:22:00+00:00,13.085642,44.603958,9.7,86.3
200000007,2026-03-01 00:22:00+00:00,13.025538,45.190782,13.67,268.3
200000008,2026-03-01 00:22:00+00:00,13.097272,45.714407,15.29,255.5
200000009,2026-03-01 00:22:00+00:00,12.243654,44.097201,12.45,83.7
200000010,2026-03-01 00:22:00+00:00,12.26894,45.240848,9.68,88.7
200000011,2026-03-01 00:22:00+00:00,13.461177,44.259292,14.39,71.3
200000012,2026-03-01 00:22:00+00:00,12.70826,44.795957,12.33,257.5
200000013,2026-03-01 00:22:00+00:00,12.528106,45.296554,12.27,248.4
200000014,2026-03-01 00:22:00+00:00,13.143256,45.405183,11.02,88.5
200000015,2026-03-01 00:22:00+00:00,12.819668,44.473377,15.74,84.2
200000016,2026-03-01 00:22:00+00:00,12.339421,45.421493,9.97,83.0
200000017,2026-03-01 00:22:00+00:00,12.401365,45.7124,11.56,66.0
200000018,2026-03-01 00:22:00+00:00,12.595837,44.432348,9.05,237.3
200000019,2026-03-01 00:22:00+00:00,13.0419,45.814463,13.64,89.8
200000020,2026-03-01 00:22:00+00:00,12.726408,44.350664,12.95,82.3
200000021,2026-03-01 00:22:00+00:00,12.115675,44.629321,13.41,254.3
200000022,2026-03-01 00:22:00+00:00,12.855148,45.070568,14.92,258.2
200000023,2026-03-01 00:22:00+00:00,13.0611,44.958964,15.07,89.4
200000024,2026-03-01 00:22:00+00:00,12.628865,45.390304,12.38,268.9
200000025,2026-03-01 00:22:00+00:00,12.347377,44.107598,10.25,63.4
200000026,2026-03-01 00:22:00+00:00,12.289398,44.543638,14.01,253.1
200000027,2026-03-01 00:22:00+00:00,13.210559,44.241123,11.55,72.7
200000028,2026-03-01 00:22:00+00:00,12.856111,45.144082,13.97,80.2
200000029,2026-03-01 00:22:00+00:00,12.194874,45.052448,15.48,84.7
200000030,2026-03-01 00:22:00+00:00,12.095866,45.282818,11.79,78.8
200000031,2026-03-01 00:22:00+00:00,12.39821,46.029136,13.18,70.7
200000032,2026-03-01 00:22:00+00:00,12.846307,44.559944,10.53,252.9
200000033,2026-03-01 00:22:00+00:00,13.04162,44.661207,11.77,250.7
200000034,2026-03-01 00:22:00+00:00,12.186327,44.158541,11.58,256.6
200000035,2026-03-01 00:22:00+00:00,12.549589,45.721263,10.49,71.1
200000036,2026-03-01 00:22:00+00:00,12.841915,44.329331,10.13,61.5
200000037,2026-03-01 00:22:00+00:00,12.764692,45.597406,15.42,267.6
200000038,2026-03-01 00:22:00+00:00,12.511132,45.906107,20.25,310.9
200000039,2026-03-01 00:22:00+00:00,13.251455,45.001269,20.08,127.6
200000040,2026-03-01 00:22:00+00:00,13.099844,45.658641,12.51,176.1
200000001,2026-03-01 00:24:00+00:00,12.942472,43.983968,9.92,254.2
200000002,2026-03-01 00:24:00+00:00,12.842471,45.722824,14.15,256.2
200000003,2026-03-01 00:24:00+00:00,13.004368,44.832575,12.25,85.7
200000004,2026-03-01 00:24:00+00:00,12.484948,45.908649,10.25,282.3
200000005,2026-03-01 00:24:00+00:00,12.476222,46.018328,14.22,86.9
200000006,2026-03-01 00:24:00+00:00,13.085947,44.60956,9.63,84.9
200000007,2026-03-01 00:24:00+00:00,13.02552,45.182968,13.73,269.6
200000008,2026-03-01 00:24:00+00:00,13.095559,45.705836,15.5,257.5
200000009,2026-03-01 00:24:00+00:00,12.244344,44.104149,12.49,85.3
200000010,2026-03-01 00:24:00+00:00,12.269015,45.246324,9.61,87.7
200000011,2026-03-01 00:24:00+00:00,13.463938,44.266981,14.46,66.0
200000012,2026-03-01 00:24:00+00:00,12.707221,44.789015,12.36,260.5
200000013,2026-03-01 00:24:00+00:00,12.525659,45.290029,12.14,250.4
200000014,2026-03-01 00:24:00+00:00,13.143281,45.411617,11.36,91.7
200000015,2026-03-01 00:24:00+00:00,12.820509,44.482299,15.66,84.4
200000016,2026-03-01 00:24:00+00:00,12.340042,45.427157,9.93,81.4
200000017,2026-03-01 00:24:00+00:00,12.404111,45.718264,11.4,64.2
200000018,2026-03-01 00:24:00+00:00,12.593059,44.427963,9.35,236.7
200000019,2026-03-01 00:24:00+00:00,13.041998,45.822287,13.62,91.2
200000020,2026-03-01 00:24:00+00:00,12.727365,44.358076,13.13,83.2
200000021,2026-03-01 00:24:00+00:00,12.113096,44.622122,13.55,250.2
200000022,2026-03-01 00:24:00+00:00,12.853401,45.062111,15.15,253.2
200000023,2026-03-01 00:24:00+00:00,13.062069,44.967493,14.9,82.8
200000024,2026-03-01 00:24:00+00:00,12.62853,45.383341,12.2,266.5
200000025,2026-03-01 00:24:00+00:00,12.349929,44.11282,10.07,60.5
200000026,2026-03-01 00:24:00+00:00,12.286975,44.536071,14.08,251.6
200000027,2026-03-01 00:24:00+00:00,13.212648,44.247261,11.61,72.5
200000028,2026-03-01 00:24:00+00:00,12.857727,45.151963,14.24,75.4
200000029,2026-03-01 00:24:00+00:00,12.195435,45.061278,15.69,84.4
200000030,2026-03-01 00:24:00+00:00,12.097187,45.289314,11.61,80.4
200000031,2026-03-01 00:24:00+00:00,12.40031,46.036244,13.11,74.8
200000032,2026-03-01 00:24:00+00:00,12.844565,44.55418,10.47,254.3
200000033,2026-03-01 00:24:00+00:00,13.03997,44.654802,11.6,254.2
200000034,2026-03-01 00:24:00+00:00,12.185128,44.151974,12.0,257.2
200000035,2026-03-01 00:24:00+00:00,12.551253,45.726949,10.27,72.3
200000036,2026-03-01 00:24:00+00:00,12.84424,44.334505,9.98,64.6
200000037,2026-03-01 00:24:00+00:00,12.764464,45.588566,15.58,269.6
200000038,2026-03-01 00:24:00+00:00,12.51839,45.897236,20.48,308.7
200000039,2026-03-01 00:24:00+00:00,13.244197,45.01014,20.34,128.0
200000040,2026-03-01 00:24:00+00:00,13.094208,45.659262,11.56,209.1
200000001,2026-03-01 00:26:00+00:00,12.940728,43.97857,9.98,255.0
200000002,2026-03-01 00:26:00+00:00,12.840744,45.715043,13.56,256.0
200000003,2026-03-01 00:26:00+00:00,13.004771,44.839587,12.26,83.7
200000004,2026-03-01 00:26:00+00:00,12.485928,45.903097,9.82,286.5
200000005,2026-03-01 00:26:00+00:00,12.476958,46.026252,13.94,87.8
200000006,2026-03-01 00:26:00+00:00,13.08617,44.615165,9.78,88.3
200000007,2026-03-01 00:26:00+00:00,13.025459,45.175155,13.83,269.0
200000008,2026-03-01 00:26:00+00:00,13.09383,45.697269,15.36,256.3
200000009,2026-03-01 00:26:00+00:00,12.245117,44.111087,12.51,83.0
200000010,2026-03-01 00:26:00+00:00,12.269467,45.25178,9.81,81.5
200000011,2026-03-01 00:26:00+00:00,13.466864,44.274604,14.13,66.4
200000012,2026-03-01 00:26:00+00:00,12.706302,44.782055,12.24,258.9
200000013,2026-03-01 00:26:00+00:00,12.523074,45.283561,12.3,251.5
200000014,2026-03-01 00:26:00+00:00,13.143498,45.418046,11.5,86.7
200000015,2026-03-01 00:26:00+00:00,12.821421,44.491215,15.89,84.9
200000016,2026-03-01 00:26:00+00:00,12.340812,45.432801,9.96,83.2
200000017,2026-03-01 00:26:00+00:00,12.406782,45.724164,11.47,69.3
200000018,2026-03-01 00:26:00+00:00,12.590207,44.423628,9.25,235.8
200000019,2026-03-01 00:26:00+00:00,13.041867,45.830111,13.64,95.4
200000020,2026-03-01 00:26:00+00:00,12.728001,44.365524,13.12,85.5
200000021,2026-03-01 00:26:00+00:00,12.110592,44.614896,13.55,254.3
200000022,2026-03-01 00:26:00+00:00,12.851667,45.05365,15.29,257.8
200000023,2026-03-01 00:26:00+00:00,13.063328,44.975982,15.22,78.5
200000024,2026-03-01 00:26:00+00:00,12.628346,45.376372,12.21,267.4
200000025,2026-03-01 00:26:00+00:00,12.352432,44.118066,10.59,63.4
200000026,2026-03-01 00:26:00+00:00,12.284474,44.528531,13.92,252.7
200000027,2026-03-01 00:26:00+00:00,13.214714,44.253407,11.18,70.1
200000028,2026-03-01 00:26:00+00:00,12.859254,45.159863,13.96,80.6
200000029,2026-03-01 00:26:00+00:00,12.196057,45.070103,15.61,85.8
200000030,2026-03-01 00:26:00+00:00,12.098127,45.295879,11.88,81.0
200000031,2026-03-01 00:26:00+00:00,12.401823,46.043506,13.05,71.3
200000032,2026-03-01 00:26:00+00:00,12.842837,44.548413,10.57,256.5
200000033,2026-03-01 00:26:00+00:00,13.038288,44.648406,11.63,261.4
200000034,2026-03-01 00:26:00+00:00,12.184033,44.145388,11.71,260.6
200000035,2026-03-01 00:26:00+00:00,12.552896,45.732641,10.45,73.7
200000036,2026-03-01 00:26:00+00:00,12.846694,44.339617,9.99,66.2
200000037,2026-03-01 00:26:00+00:00,12.764282,45.579726,15.51,265.1
200000038,2026-03-01 00:26:00+00:00,12.525648,45.888365,20.28,310.1
200000039,2026-03-01 00:26:00+00:00,13.236939,45.019011,20.4,131.8
200000040,2026-03-01 00:26:00+00:00,13.088494,45.652644,9.19,228.5
200000001,2026-03-01 00:28:00+00:00,12.939019,43.97316,9.86,252.2
200000002,2026-03-01 00:28:00+00:00,12.838856,45.707301,13.9,254.5
200000003,2026-03-01 00:28:00+00:00,13.005243,44.846595,12.24,85.8
200000004,2026-03-01 00:28:00+00:00,12.486975,45.897558,9.75,280.9
200000005,2026-03-01 00:28:00+00:00,12.477697,46.034175,14.17,86.0
200000006,2026-03-01 00:28:00+00:00,13.086473,44.620766,9.93,83.5
200000007,2026-03-01 00:28:00+00:00,13.025471,45.167341,13.49,269.6
200000008,2026-03-01 00:28:00+00:00,13.092048,45.688713,15.45,253.6
200000009,2026-03-01 00:28:00+00:00,12.245825,44.118033,12.32,82.8
200000010,2026-03-01 00:28:00+00:00,12.269981,45.25723,9.47,87.8
200000011,2026-03-01 00:28:00+00:00,13.470077,44.282105,14.37,68.5
200000012,2026-03-01 00:28:00+00:00,12.705042,44.775152,12.32,262.0
200000013,2026-03-01 00:28:00+00:00,12.520669,45.27702,12.3,246.7
200000014,2026-03-01 00:28:00+00:00,13.143978,45.42446,11.16,84.7
200000015,2026-03-01 00:28:00+00:00,12.822065,44.500155,15.79,86.6
200000016,2026-03-01 00:28:00+00:00,12.341623,45.438439,10.09,79.9
200000017,2026-03-01 00:28:00+00:00,12.409063,45.730233,11.52,70.3
200000018,2026-03-01 00:28:00+00:00,12.587602,44.419133,9.14,241.5
200000019,2026-03-01 00:28:00+00:00,13.041726,45.837934,13.88,93.5
200000020,2026-03-01 00:28:00+00:00,12.728612,44.372974,12.97,83.8
200000021,2026-03-01 00:28:00+00:00,12.108368,44.607574,13.62,249.9
200000022,2026-03-01 00:28:00+00:00,12.850219,45.045134,15.11,262.1
200000023,2026-03-01 00:28:00+00:00,13.064578,44.984472,15.0,80.0
200000024,2026-03-01 00:28:00+00:00,12.628366,45.369401,12.17,268.2
200000025,2026-03-01 00:28:00+00:00,12.354955,44.123302,10.27,66.0
200000026,2026-03-01 00:28:00+00:00,12.282178,44.520923,14.1,249.0
200000027,2026-03-01 00:28:00+00:00,13.21668,44.259588,11.38,72.3
200000028,2026-03-01 00:28:00+00:00,12.860834,45.167752,14.45,80.1
200000029,2026-03-01 00:28:00+00:00,12.196563,45.078936,15.63,87.5
200000030,2026-03-01 00:28:00+00:00,12.099069,45.302444,11.73,81.2
200000031,2026-03-01 00:28:00+00:00,12.403658,46.05069,13.26,74.8
200000032,2026-03-01 00:28:00+00:00,12.841141,44.542635,10.98,248.9
200000033,2026-03-01 00:28:00+00:00,13.036886,44.64194,11.74,259.6
200000034,2026-03-01 00:28:00+00:00,12.18295,44.138799,11.81,259.3
200000035,2026-03-01 00:28:00+00:00,12.554563,45.738326,10.24,71.7
200000036,2026-03-01 00:28:00+00:00,12.848993,44.344803,10.39,66.9
200000037,2026-03-01 00:28:00+00:00,12.763918,45.570891,15.39,265.1
200000038,2026-03-01 00:28:00+00:00,12.532906,45.879494,20.36,310.7
200000039,2026-03-01 00:28:00+00:00,13.229681,45.027881,20.24,128.0
200000040,2026-03-01 00:28:00+00:00,13.087455,45.651441,6.53,225.6
200000001,2026-03-01 00:30:00+00:00,12.937469,43.9677,10.2,252.4
200000002,2026-03-01 00:30:00+00:00,12.837139,45.699518,13.92,257.1
200000003,2026-03-01 00:30:00+00:00,13.005664,44.853606,12.39,84.9
200000004,2026-03-01 00:30:00+00:00,12.488129,45.892041,10.19,280.0
200000005,2026-03-01 00:30:00+00:00,12.478231,46.042116,14.11,84.8
200000006,2026-03-01 00:30:00+00:00,13.08669,44.626372,9.91,88.4
200000007,2026-03-01 00:30:00+00:00,13.025281,45.15953,13.51,264.5
200000008,2026-03-01 00:30:00+00:00,13.090199,45.680172,15.44,255.0
200000009,2026-03-01 00:30:00+00:00,12.246547,44.124977,12.18,80.3
200000010,2026-03-01 00:30:00+00:00,12.270549,45.262675,9.84,85.8
200000011,2026-03-01 00:30:00+00:00,13.473305,44.289598,14.4,67.7
200000012,2026-03-01 00:30:00+00:00,12.703971,44.768215,12.45,258.7
200000013,2026-03-01 00:30:00+00:00,12.518121,45.270536,12.32,245.1
200000014,2026-03-01 00:30:00+00:00,13.144585,45.430863,11.12,83.4
200000015,2026-03-01 00:30:00+00:00,12.822918,44.509077,15.87,85.2
200000016,2026-03-01 00:30:00+00:00,12.342567,45.444056,10.17,81.0
200000017,2026-03-01 00:30:00+00:00,12.41116,45.736371,11.35,73.9
200000018,2026-03-01 00:30:00+00:00,12.585084,44.414587,9.15,239.5
200000019,2026-03-01 00:30:00+00:00,13.041622,45.845758,13.59,90.5
200000020,2026-03-01 00:30:00+00:00,12.729003,44.38044,13.37,88.5
200000021,2026-03-01 00:30:00+00:00,12.105793,44.600374,13.37,249.1
200000022,2026-03-01 00:30:00+00:00,12.848577,45.036654,15.15,257.9
200000023,2026-03-01 00:30:00+00:00,13.065879,44.992955,15.23,84.2
200000024,2026-03-01 00:30:00+00:00,12.628146,45.362434,12.34,264.8
200000025,2026-03-01 00:30:00+00:00,12.357476,44.12854,10.31,65.7
200000026,2026-03-01 00:30:00+00:00,12.279908,44.513306,13.83,253.4
200000027,2026-03-01 00:30:00+00:00,13.218822,44.265707,11.47,69.0
200000028,2026-03-01 00:30:00+00:00,12.862511,45.17562,14.22,81.6
200000029,2026-03-01 00:30:00+00:00,12.196727,45.087783,15.43,91.6
200000030,2026-03-01 00:30:00+00:00,12.100128,45.30899,11.8,81.9
200000031,2026-03-01 00:30:00+00:00,12.405554,46.057858,13.17,73.4
200000032,2026-03-01 00:30:00+00:00,12.839391,44.536874,10.36,251.8
200000033,2026-03-01 00:30:00+00:00,13.035676,44.635432,11.64,255.8
200000034,2026-03-01 00:30:00+00:00,12.18193,44.132201,11.96,261.4
200000035,2026-03-01 00:30:00+00:00,12.556249,45.744005,10.4,72.9
200000036,2026-03-01 00:30:00+00:00,12.851369,44.349953,10.11,61.5
200000037,2026-03-01 00:30:00+00:00,12.763464,45.562061,15.67,265.7
200000038,2026-03-01 00:30:00+00:00,12.540164,45.870623,20.26,312.3
200000039,2026-03-01 00:30:00+00:00,13.222423,45.036752,20.46,128.5
200000040,2026-03-01 00:30:00+00:00,13.08369,45.64708,6.26,227.9
200000001,2026-03-01 00:32:00+00:00,12.935748,43.962294,9.72,251.1
200000002,2026-03-01 00:32:00+00:00,12.835213,45.691786,13.84,259.5
200000003,2026-03-01 00:32:00+00:00,13.006115,44.860615,11.97,90.5
200000004,2026-03-01 00:32:00+00:00,12.489174,45.886502,9.82,280.9
200000005,2026-03-01 00:32:00+00:00,12.478694,46.050062,14.02,88.5
200000006,2026-03-01 00:32:00+00:00,13.086856,44.631979,9.81,86.0
200000007,2026-03-01 00:32:00+00:00,13.025351,45.151716,13.54,269.2
200000008,2026-03-01 00:32:00+00:00,13.088272,45.671649,15.24,257.1
200000009,2026-03-01 00:32:00+00:00,12.247445,44.1319,12.34,82.9
200000010,2026-03-01 00:32:00+00:00,12.271156,45.268116,9.63,83.0
200000011,2026-03-01 00:32:00+00:00,13.476199,44.297235,14.38,67.9
200000012,2026-03-01 00:32:00+00:00,12.70281,44.761293,12.37,260.6
200000013,2026-03-01 00:32:00+00:00,12.515312,45.264165,12.07,245.1
200000014,2026-03-01 00:32:00+00:00,13.145247,45.437261,11.47,81.9
200000015,2026-03-01 00:32:00+00:00,12.82371,44.518004,15.87,84.5
200000016,2026-03-01 00:32:00+00:00,12.343382,45.449693,10.16,81.1
200000017,2026-03-01 00:32:00+00:00,12.412877,45.742632,11.65,72.3
200000018,2026-03-01 00:32:00+00:00,12.58232,44.410192,9.21,235.7
200000019,2026-03-01 00:32:00+00:00,13.04161,45.853582,13.68,96.0
200000020,2026-03-01 00:32:00+00:00,12.729174,44.387914,13.18,87.1
200000021,2026-03-01 00:32:00+00:00,12.10321,44.593177,13.89,249.4
200000022,2026-03-01 00:32:00+00:00,12.846646,45.028239,15.13,258.2
200000023,2026-03-01 00:32:00+00:00,13.067268,45.001422,14.8,82.2
200000024,2026-03-01 00:32:00+00:00,12.627819,45.35547,12.01,267.8
200000025,2026-03-01 00:32:00+00:00,12.359995,44.133779,10.17,63.2
200000026,2026-03-01 00:32:00+00:00,12.277447,44.505753,14.11,251.7
200000027,2026-03-01 00:32:00+00:00,13.221167,44.271748,11.49,68.5
200000028,2026-03-01 00:32:00+00:00,12.864433,45.183428,14.14,75.0
200000029,2026-03-01 00:32:00+00:00,12.196909,45.096629,15.39,84.9
200000030,2026-03-01 00:32:00+00:00,12.101216,45.315532,11.51,81.0
200000031,2026-03-01 00:32:00+00:00,12.407582,46.064988,12.93,74.9
